place_id,place_name,review_id,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqX2NEM1hBEAE,5,"Ive been coming here for a long time and its my favorite gym. The trainers and people are very nice. The equipment is impeccable, theres all the equipment you need. Lets go Arnold gym!!",4 months ago,2024-05-20 14:19:42.450938,"Thank you very much! We have more plans, thank you for your support!",4 months ago,2024-05-20 14:19:42.450938,1,4,,False,"Sok ideje ide jarok es a kedvenc konditermem.Nagyon kedvesek az edzok es az emberek.A felszereltseg kifogasolhatatlan, minden gep megvan ami kell.Hajra Arnold gym!!","Nagyon koszonjuk! Vannak meg terveink, koszonjuk a biztatast!"
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqM1pUNHJnRRAB,5,You guys cant get a better pump than here anywhere. Kisses Mr. Minister,4 months ago,2024-05-20 14:19:42.453907,"Thank you for the excellent evaluation, Mr. Minister!",4 months ago,2024-05-20 14:19:42.453907,2,3,1,False,,"Koszonjuk a kivalo ertekelest, Mr. Miniszter!"
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqN2FqMFNREAE,5,,4 months ago,2024-05-20 14:19:42.456935,,,,0,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqeVlhNEtnEAE,5,Most serious place,4 months ago,2024-05-20 14:19:42.458936,Thank You!,4 months ago,2024-05-20 14:19:42.458936,0,10,4,False,Legkomolyabb hely,Koszonjuk!
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqaWZlZ3lnRRAB,5,,4 months ago,2024-05-20 14:19:42.461936,,,,0,2,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqaWRHVUN3EAE,5,,4 months ago,2024-05-20 14:19:43.469082,,,,0,1,3,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqaWRHTWxnRRAB,5,,4 months ago,2024-05-20 14:19:43.471094,,,,0,9,10,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqaWFHc2FnEAE,5,,4 months ago,2024-05-20 14:19:43.474086,,,,0,7,1,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqOGQyNEJnEAE,5,,4 months ago,2024-05-20 14:19:43.476086,,,,0,3,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqOFptMWd3RRAB,5,"Everything is great, I only miss the 45kg weights",4 months ago,2024-05-20 14:19:43.478087,,,,0,2,,False,Minden szuper csak a 45kgs sulyzokat hianyolom,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqOGZISjNnRRAB,5,,4 months ago,2024-05-20 14:19:43.481086,,,,0,,,,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqOGM2U0VREAE,5,,4 months ago,2024-05-20 14:19:43.483086,,,,0,,,,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqOFpxMnZ3RRAB,4,,4 months ago,2024-05-20 14:19:43.485087,,,,0,,,,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqOGNxc193RRAB,5,,4 months ago,2024-05-20 14:19:43.487590,,,,0,4,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqOGNxVV93RRAB,5,,4 months ago,2024-05-20 14:19:43.489594,,,,0,2,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqOGRLSXZRRRAB,5,,4 months ago,2024-05-20 14:19:44.583764,,,,0,,,,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqc2ZtVVdREAE,5,,4 months ago,2024-05-20 14:19:44.585765,,,,0,,,,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqc2RtaEVBEAE,5,,4 months ago,2024-05-20 14:19:44.587763,,,,0,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqX28zeWl3RRAB,5,"For me, everything I need and tools can be found in the room. Perhaps a more modern packaging machine would fit in the place of the other two... All receptionists are very nice and helpful. All positive experience!",4 months ago,2024-05-20 14:19:44.589299,Hello! We will consider your request! Thank you for your review!,4 months ago,2024-05-20 14:19:44.589299,1,1,,False,,Szia! Megfontoljuk a keresed! Koszonjuk az ertekelest!
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqX282YUZnEAE,5,,4 months ago,2024-05-20 14:19:44.593333,,,,0,,,,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqdnJ1YTdnRRAB,5,,4 months ago,2024-05-20 14:19:44.595333,,,,0,5,1,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqdm8yUDFRRRAB,5,,4 months ago,2024-05-20 14:19:44.597334,,,,0,,,,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqdm9XSlJREAE,5,,4 months ago,2024-05-20 14:19:44.599334,,,,0,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqdnZuNmhBRRAB,5,,4 months ago,2024-05-20 14:19:44.601334,,,,0,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqdnVHRkJREAE,5,,4 months ago,2024-05-20 14:19:44.603336,,,,0,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqdnVHNlJREAE,5,,4 months ago,2024-05-20 14:19:45.679536,,,,0,,,,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqdnU2NnZRRRAB,5,Well-equipped gym with modern machines,4 months ago,2024-05-20 14:19:45.681565,,,,0,3,,False,"Jol felszerelt konditerem, modern gepekkel",
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqdnU3eWRBEAE,5,,4 months ago,2024-05-20 14:19:45.684566,,,,0,,,,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqdnE3QlJBEAE,5,,4 months ago,2024-05-20 14:19:45.686566,,,,0,3,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqdnM2LXN3RRAB,5,,4 months ago,2024-05-20 14:19:45.688569,,,,0,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqdnBxSDhRRRAB,5,,4 months ago,2024-05-20 14:19:45.690567,,,,0,,,,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqdnNLNHZRRRAB,5,,4 months ago,2024-05-20 14:19:45.692135,,,,0,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqdm9MWHFBRRAB,5,Most serious place,4 months ago,2024-05-20 14:19:45.695137,,,,0,1,,False,Legkomolyabb hely,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqdm9LVnFnRRAB,5,,4 months ago,2024-05-20 14:19:45.697135,,,,0,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqM3VfbkJnEAE,5,"They are kind at the reception, I can only recommend the friendly atmosphere to everyone",4 months ago,2024-05-20 14:19:45.700136,Grateful thanks!,4 months ago,2024-05-20 14:19:45.700136,1,2,1,False,"Kedvesek a recepcion , baratsagos legkor mindenkinek csak ajanlani tudom",Halas koszonet!
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqdnZTeXVBRRAB,5,"Very well equipped, modern.",4 months ago,2024-05-20 14:19:46.725180,Thank you very much!,4 months ago,2024-05-20 14:19:46.725180,1,6,,False,"Nagyon jol felszerelt, modern.",Nagyon koszonjuk!
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNhbklHWlVREAE,5,,4 months ago,2024-05-20 14:19:46.730180,,,,0,1,,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqdnRpc2lBRRAB,5,,4 months ago,2024-05-20 14:19:46.733180,,,,0,3,1,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqdnBpWkxBEAE,5,,4 months ago,2024-05-20 14:19:46.736180,,,,0,,,,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqdnVpbXNBRRAB,5,,4 months ago,2024-05-20 14:19:46.738180,,,,0,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqdnJEM0V3EAE,5,,4 months ago,2024-05-20 14:19:46.740180,,,,0,1,2,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqM3NfbUxnEAE,5,,4 months ago,2024-05-20 14:19:46.743179,,,,0,,,,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqM3ZmZWd3RRAB,5,,4 months ago,2024-05-20 14:19:46.745179,,,,0,,,,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqM3BlbUtREAE,5,,4 months ago,2024-05-20 14:19:46.747179,,,,0,2,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqM3YyVE93EAE,5,,4 months ago,2024-05-20 14:19:46.749179,,,,0,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqM3YydE1REAE,5,Asd Asd Asd,4 months ago,2024-05-20 14:19:47.846645,,,,0,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqM3IyS093EAE,5,"My favorite gym, full of machines",4 months ago,2024-05-20 14:19:47.848645,Thank You!,4 months ago,2024-05-20 14:19:47.848645,1,2,,False,"Kedvenc kondim, tele gepekkel",Koszonjuk!
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqM3IzVTBRRRAB,5,,4 months ago,2024-05-20 14:19:47.852646,,,,0,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqM3QybFhnEAE,5,"the room is beautiful, the new machines are neat",4 months ago,2024-05-20 14:19:47.854645,Thank you Attila!,4 months ago,2024-05-20 14:19:47.854645,1,7,23,False,"szep lett a terem, ugyesek az uj gepek",Koszonjuk Attila!
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqM3QyUXNRRRAB,5,"Well equipped, super helpful!",4 months ago,2024-05-20 14:19:47.857646,,,,1,2,,False,"Jo felszereltseg, szuper kiszolgalas!",
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqM28zbU93EAE,4,,4 months ago,2024-05-20 14:19:47.861648,,,,0,,,,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqM3ZXOFl3EAE,5,,4 months ago,2024-05-20 14:19:47.863645,,,,0,8,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqM3RYYkR3EAE,5,,4 months ago,2024-05-20 14:19:47.865645,,,,0,,,,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqM3BtSVBnEAE,5,,4 months ago,2024-05-20 14:19:47.867645,,,,0,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqM3VuY3pRRRAB,5,,4 months ago,2024-05-20 14:19:47.869645,,,,0,,,,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqM3FtUTBnRRAB,5,,4 months ago,2024-05-20 14:19:48.942255,,,,0,4,23,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqM3Y2NmZBEAE,5,"Ive been going to this room for almost 5 years, its super equipped and everyone is very direct, I can only recommend it",4 months ago,2024-05-20 14:19:48.944257,Such reviews are worth working for! Thank You!,4 months ago,2024-05-20 14:19:48.944257,1,4,,False,"Kozel 5 eve jarok ebbe a terembe, szuperul felszerelt es mindenki nagyon kozvetlen csak ajanlani tudom",Az ilyen ertekelesekert erdemes dolgozni! Koszonjuk!
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqbnJ6YXhBRRAB,5,,4 months ago,2024-05-20 14:19:48.948255,Thank you very much for the excellent review!,4 months ago,2024-05-20 14:19:48.948255,0,,,,,Koszonjuk szepen a kivalo ertekelest!
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqbHVfX3F3RRAB,5,,4 months ago,2024-05-20 14:19:48.951226,Thank you very much!,4 months ago,2024-05-20 14:19:48.951226,0,,,,,Koszonjuk szepen!
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqNXZtYXdnRRAB,5,,4 months ago,2024-05-20 14:19:48.953255,,4 months ago,2024-05-20 14:19:48.953255,0,,,,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqNXNLZ3JBRRAB,5,"I have been to many gyms in my life, but this is where I really found my calculations.",4 months ago,2024-05-20 14:19:48.956254,We are grateful for the positive feedback! Thank You!,4 months ago,2024-05-20 14:19:48.956254,1,2,,False,Sok edz teremben jartam mar eletemben de itt talaltam meg a szamitasaim igazan.,Halasak vagyunk a pozitiv visszajelzesert! Koszonjuk!
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqLXF5NEN3EAE,5,,4 months ago,2024-05-20 14:19:48.959255,,4 months ago,2024-05-20 14:19:48.959255,0,4,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqcXZqMVpnEAE,5,,4 months ago,2024-05-20 14:19:48.962255,,4 months ago,2024-05-20 14:19:48.962255,0,2,1,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqeXBfQUxnEAE,5,,4 months ago,2024-05-20 14:19:48.965256,,,,0,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURqeXZDUE13EAE,5,"bomb place, I really appreciate it, good attitude, super helpful, good atmosphere, brilliant cars, I can only recommend it",4 months ago,2024-05-20 14:19:48.967257,Thank you for the BOMB review!,4 months ago,2024-05-20 14:19:48.967257,1,1,,False,"bomba hely nagyon adom jo szemelyzet szuper kiszolgalas, jo hangulat zsenialis gepek csak ajanlani tudom",Koszonjuk a BOMBA ertekelest!
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqc3FPZ3RRRRAB,5,Best Gym ! Nice people ! Great place to work out!,4 months ago,2024-05-20 14:19:49.788949,Thanks Patrick!,4 months ago,2024-05-20 14:19:49.788949,2,1,,False,,Koszi Patrick!
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSURqc3FIUmdBRRAB,5,,4 months ago,2024-05-20 14:19:49.791949,,,,0,,,,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNqd2EtTnRBRRAB,5,The place is really great and the guy at the reception was very helpful. May I know your name?,4 months ago,2024-05-20 14:19:49.793950,"Dear Lily! Thank you very much for the great review! I cant reveal the name of the colleague, but the next time you come, Ill definitely find a way to introduce myself. One more reason to visit us often!",4 months ago,2024-05-20 14:19:49.793950,2,3,1,False,Nagyon szuper a hely es a recepcios srac nagyon segit  kesz volt. A nevet lehet tudni?,"Kedves Lili! Koszonjuk szepen a szuper ertekelest! A kollega nevet nem arulhatom el, de mikor legkozelebb jossz, biztosan talaltok modot a bemutatkozasra. Eggyel tobb indok, hogy gyakran latogasson minket!"
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNqMk8yMEtnEAE,5,"Its a very pharmacy place, but sometimes its a bit crowded. Regardless, you can still train normally. It is well equipped, and they are kind and helpful at the reception.",5 months ago,2024-04-20 14:19:49.797518,Hi Teofil! Thank you for the outstanding rating!,5 months ago,2024-04-20 14:19:49.797518,2,2,,False,"Nagyon patika hely, csak neha kicsit sokan vannak. Edzeni ett l fuggetlenul meg normalisan lehet. Jol felszerelt, a recepcional kedvesek es segit keszek.",Szia Teofil! Koszonjuk a kiemelked  ertekelest!
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUREck5HeElBEAE,5,Great equipments. Never too crowded. Pretty big space to work out and breathe,5 months ago,2024-04-20 14:19:49.801519,Thank you for the review!,5 months ago,2024-04-20 14:19:49.801519,1,3,,False,,Koszonjuk az ertekeles!
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNhZ2VlVG1BRRAB,5,Nice person. Good machines.,5 months ago,2024-04-20 14:19:49.804518,Thank you for your kind review!,4 months ago,2024-05-20 14:19:49.804518,1,811,4109,True,Kedves szemelyzez. Jo gepek.,Koszonjuk a kedves ertekelest!
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNEcy1Mb3hnRRAB,5,,5 months ago,2024-04-20 14:19:49.807518,Thank you for the excellent rating!,5 months ago,2024-04-20 14:19:49.807518,0,19,2,True,,Koszonjuk a kituntet  ertekelest!
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNEa3ZQWlVREAE,5,,5 months ago,2024-04-20 14:19:49.810519,Dear Attila! Thank you very much for your support!,5 months ago,2024-04-20 14:19:49.810519,0,21,37,True,,"Kedves Attila! Koszonjuk szepen, a tamogatast!"
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNEekpLb0h3EAE,5,,5 months ago,2024-04-20 14:19:49.813518,Thank you very much for the positive review!,5 months ago,2024-04-20 14:19:49.813518,0,27,821,True,,Nagyon koszonjuk a pozitiv ertekelest!
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUQ5LXJUYTJ3RRAB,5,,6 months ago,2024-03-20 14:19:49.816518,,,,0,1,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUQ5M05QTG93RRAB,5,,6 months ago,2024-03-20 14:19:50.688109,,,,0,5,,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUQ5M0p6bjR3RRAB,5,,6 months ago,2024-03-20 14:19:50.691109,,,,0,25,531,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUQ5NU5LeFN3EAE,4,"Its a good place, but the many white lights that are pressed into ones eyes 1 meter above ones head are a bit depressing. They could really be switched off at least during the day, and I dont understand why there is no paddle with chest support",6 months ago,2024-03-20 14:19:50.693110,"Dear Ferenc! Thank you for your opinion! The design, selection and allocation of lamps is the work of an interior designer. Maybe we made a mistake when we didnt coordinate the placement of the machines and the lights. And the chest paddle We couldnt find a place for it, but as soon as it turns out that 1-2 current machines are few peoples favorite, we will fill the gap.",5 months ago,2024-04-20 14:19:50.693110,2,4,,False,"Jo hely, kisse hangulatronto az a rengeteg sok feher feny amit az ember szemebe belenyomnak a feje folott 1 meterrel. Igazan le lehetne kapcsolni  ket legalabb nappal, tovabba nem ertem miert nincs melltamaszos evez","Kedves Ferenc! Koszonjuk a velemenyt! A design, a lampak kivalasztasa es kiosztasa  egy bels epitesz munkaja. Talan hibaztunk, mikor nem hangoltuk ossze a gepek es a lampak elhelyezeset. Es a melltamaszos evez Nem talaltunk neki helyet, de amint kiderul 1-2 jelenlegi gepr l, hogy kevesek kedvence, potolni fogjuk a hianyt."
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUM5bDdDOFN3EAE,4,,6 months ago,2024-03-20 14:19:50.696111,,,,0,,,,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSURkMjRiZVlREAE,5,A warm welcome at the reception. Clean changing rooms. The squash court is fine. I recommend.,6 months ago,2024-03-20 14:19:50.698681,Dear David! Thank you very much for the review!,5 months ago,2024-04-20 14:19:50.698681,0,230,482,True,A recepcion kedves fogadtatas. Tiszta oltoz k. A squash palya rendben. Ajanlom.,Kedves David! Nagyon koszonjuk az ertekelest!
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNkMjZidnFnRRAB,4,"In front of the squash rooms, more tables are needed, the gym is well equipped and has been nicely renovated",7 months ago,2024-02-20 14:19:50.702681,"Dear Richard! Thank you for your opinion. The hall will be developed in this direction in the summer. Replacement of chairs, armchairs, tables and the reception desk.",5 months ago,2024-04-20 14:19:50.702681,0,22,2,True,"Squash termek el tt tobb asztalra lenne szukseg, az edz terem jol felszerelt es szepen fel lett ujjitva","Kedves Richard! Koszonjuk a velemenyt. Nyaron kerul sor a terem ilyen iranyu fejlesztesere. Szekek, fotelek, asztalok es a recepcios pult csereje."
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNkbkluLV9RRRAB,4,,7 months ago,2024-02-20 14:19:50.705681,Thank you for your review!,7 months ago,2024-02-20 14:19:50.705681,0,27,17,True,,Koszonjuk az ertekelest!
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUR0MTVxcjJRRRAB,5,,7 months ago,2024-02-20 14:19:50.708681,Thank you very much for the positive evaluation!  :),7 months ago,2024-02-20 14:19:50.708681,0,40,23,True,,Koszonjuk szepen a pozitiv ertekelest!  :)
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUN0Z3F6NlVREAE,5,,7 months ago,2024-02-20 14:19:50.711685,Hi Fanny! Thank you very much! :) We will continue to work to earn your support in the future!,7 months ago,2024-02-20 14:19:50.711685,0,3,2,False,,"Szia Fanni! Koszonjuk szepen! :) A jov ben is azon fogunk dolgozni, hogy kierdemeljuk a tamogatasotokat!"
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUN0NkstLVJREAE,4,,7 months ago,2024-02-20 14:19:50.714681,"Dear Kristina! Thank you very much for the review! I dont know what went wrong, but well try to make sure you leave more satisfied next time! :)",7 months ago,2024-02-20 14:19:50.714681,0,103,,False,,"Kedves Krisztina! Koszonjuk szepen az ertekelest! Nem tudom, mi volt a hiba, de igyekezni fogunk, hogy legkozelebb elegedettebben tavozz! :)"
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUROeXMzTU93EAE,5,,7 months ago,2024-02-20 14:19:51.503007,:),7 months ago,2024-02-20 14:19:51.503007,0,4,2,False,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChdDSUhNMG9nS0VJQ0FnSUNOcDl2eWpRRRAB,5,,8 months ago,2024-01-20 14:19:51.505005,:),7 months ago,2024-02-20 14:19:51.505005,0,6,,True,,
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChRDSUhNMG9nS0VJQ0FnSUQxLUlGZBAB,1,"It appears there may be room for improvement in the receptionists approach to answering calls. The owner might want to ensure that every interaction reflects the cool and welcoming atmosphere of the place, maintaining its prestigious reputation. (She is the one who is working right now)",8 months ago,2024-01-20 14:19:51.508005,Thank you for your feedback! We will investigate!,7 months ago,2024-02-20 14:19:51.508005,1,28,51,True,,Koszonjuk a visszajelzest! Ki fogjuk vizsgalni!
ChIJ3S1NllbZQUcRqCdUlj1DLXY,Arnold Gym,ChZDSUhNMG9nS0VJQ0FnSUNGeGRDSElREAE,5,"A well-equipped gym with a good location. Clean changing room, nice staff, wide selection of machines, all at a very good price in my opinion.",8 months ago,2024-01-20 14:19:51.511004,Dear Levente! Thank you very much for the outstanding rating! :) We continue to work to ensure that you always leave us satisfied!,7 months ago,2024-02-20 14:19:51.511004,0,132,60,True,,"Kedves Levente! Koszonjuk szepen a kiemelked  ertekelest! :) Tovabbra is azon dolgozunk, hogy mindig elegedetten tavozz t lunk!"
